Batsman,year,runs,strike_rate_batsman,Frequency,per_balls_faced,per_outs,F,run_1,out_1,str_rate1,bat_avg1,RFM_Segment_Concat,type,cluster
V Sehwag,2007,138.0,130.18867924528305,85.71428571428571,12.282734646581693,15.0,4,4,4,4,4,44444,cluster 8,8
S Dhawan,2008,340.0,110.38961038961041,100.0,19.909502262443443,11.688311688311687,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2009,40.0,86.95652173913044,30.76923076923077,2.8571428571428568,4.878048780487805,2,3,2,2,2,23222,cluster 3,3
S Dhawan,2010,191.0,106.11111111111113,62.5,9.022556390977444,9.803921568627453,3,4,4,3,3,34433,cluster 6,6
S Dhawan,2011,405.0,123.47560975609757,83.33333333333334,14.828209764918626,10.16949152542373,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2012,569.0,127.00892857142857,100.0,24.696802646085995,13.483146067415731,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2013,343.0,122.06405693950178,61.111111111111114,13.00925925925926,7.207207207207206,3,4,3,3,4,34334,cluster 6,6
S Dhawan,2014,441.0,110.80402010050251,85.71428571428571,15.98393574297189,15.68627450980392,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2015,367.0,118.38709677419355,88.8888888888889,14.391829155060352,13.636363636363635,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2016,802.0,114.73533619456366,81.57894736842105,16.35470285446888,12.972972972972975,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2017,606.0,127.31092436974791,74.07407407407408,15.236875800256081,12.977099236641221,3,4,4,3,4,34434,cluster 6,6
S Dhawan,2018,1186.0,137.58700696055686,94.28571428571428,20.28235294117647,17.415730337078653,4,4,4,4,4,44444,cluster 8,8
S Dhawan,2019,793.0,121.25382262996942,87.5,17.053455019556715,13.684210526315795,4,4,4,3,4,44434,cluster 8,8
S Dhawan,2020,783.0,138.58407079646014,81.48148148148148,17.090139140955838,12.17948717948718,4,4,4,4,4,44444,cluster 8,8
S Dhawan,2021,384.0,127.57475083056478,69.23076923076923,19.621903520208605,13.559322033898303,3,4,4,3,4,34434,cluster 6,6
PA Patel,2008,302.0,95.87301587301589,81.25,16.80896478121665,13.924050632911394,4,4,4,2,4,44424,cluster 8,8
PA Patel,2009,142.0,108.3969465648855,64.28571428571429,7.6653013458162675,9.876543209876543,3,4,4,3,3,34433,cluster 6,6
PA Patel,2010,72.0,86.74698795180723,25.0,4.265159301130525,4.597701149425287,2,3,2,2,3,23223,cluster 3,3
PA Patel,2011,238.0,107.2072072072072,83.33333333333334,10.698795180722893,9.401709401709402,4,4,3,3,4,44334,cluster 8,8
PA Patel,2012,194.0,116.86746987951807,80.0,9.151047409040793,12.359550561797752,4,4,4,3,3,44433,cluster 8,8
PA Patel,2013,294.0,112.64367816091955,76.47058823529412,12.812960235640647,11.214953271028037,3,4,4,3,4,34434,cluster 6,6
PA Patel,2014,205.0,107.32984293193718,85.71428571428571,11.526855763427882,10.975609756097562,4,4,4,3,4,44434,cluster 8,8
PA Patel,2015,339.0,132.94117647058823,87.5,13.050153531218017,13.79310344827586,4,4,4,4,4,44444,cluster 8,8
PA Patel,2016,177.0,109.93788819875776,71.42857142857143,9.617682198327358,11.904761904761903,3,4,4,3,3,34433,cluster 6,6
PA Patel,2017,395.0,128.2467532467533,94.11764705882351,15.0390625,15.094339622641508,4,4,4,3,4,44434,cluster 8,8
PA Patel,2018,153.0,140.36697247706422,42.857142857142854,6.7242442936458975,5.813953488372092,2,4,3,4,3,24343,cluster 4,4
PA Patel,2019,373.0,136.63003663003664,100.0,16.998754669987548,16.666666666666664,4,4,4,4,4,44444,cluster 8,8
ML Hayden,2008,189.0,140.0,25.0,7.20384204909285,2.5316455696202533,2,4,2,4,3,24243,cluster 4,4
ML Hayden,2009,572.0,139.8533007334963,85.71428571428571,23.93212404915155,12.345679012345679,4,4,4,4,4,44444,cluster 8,8
ML Hayden,2010,346.0,117.68707482993194,100.0,15.107913669064748,17.24137931034483,4,4,4,3,4,44434,cluster 8,8
ML Hayden,2011,84.0,123.52941176470587,100.0,18.181818181818183,14.285714285714285,4,3,4,3,4,43434,cluster 8,8
ML Hayden,2012,34.0,100.0,28.57142857142857,4.228855721393035,5.0,2,2,2,2,3,22223,cluster 3,3
ML Hayden,2005,6.0,150.0,50.0,1.8779342723004693,6.666666666666668,3,1,3,4,2,31342,cluster 5,5
ML Hayden,2007,302.0,141.12149532710282,88.8888888888889,21.836734693877553,11.904761904761903,4,4,4,4,4,44444,cluster 8,8
MEK Hussey,2008,168.0,168.0,18.75,5.3361792956243335,2.5316455696202533,1,4,2,4,3,14243,cluster 2,2
MEK Hussey,2010,268.0,146.44808743169398,35.483870967741936,4.966078697421982,2.6737967914438503,2,4,2,4,3,24243,cluster 4,4
MEK Hussey,2011,492.0,114.6853146853147,78.94736842105263,18.547341115434502,13.829787234042554,3,4,4,3,4,34434,cluster 6,6
MEK Hussey,2012,529.0,110.20833333333331,46.34146341463415,10.175959296162814,6.607929515418503,2,4,3,3,4,24334,cluster 4,4
MEK Hussey,2013,851.0,127.77777777777777,77.7777777777778,20.448265274792753,10.526315789473683,3,4,4,3,4,34434,cluster 6,6
MEK Hussey,2014,503.0,120.91346153846152,75.0,14.7413182140326,10.638297872340424,3,4,4,3,4,34434,cluster 6,6
MEK Hussey,2015,122.0,119.6078431372549,27.27272727272727,4.014167650531287,4.0983606557377055,2,3,2,3,3,23233,cluster 3,3
MEK Hussey,2016,311.0,113.50364963503651,68.42105263157895,11.78494623655914,9.649122807017543,3,4,3,3,4,34334,cluster 6,6
MEK Hussey,2005,32.0,152.38095238095238,100.0,9.859154929577462,6.666666666666668,4,2,3,4,3,42343,cluster 8,8
MEK Hussey,2007,105.0,122.09302325581396,55.555555555555564,8.775510204081634,11.904761904761903,3,3,4,3,3,33433,cluster 6,6
MEK Hussey,2009,89.0,134.84848484848484,55.555555555555564,5.9405940594059405,4.615384615384616,3,3,2,4,3,33243,cluster 6,6
MS Dhoni,2008,423.0,121.90201729106629,88.23529411764706,17.507568113017154,12.359550561797752,4,4,4,3,4,44434,cluster 8,8
MS Dhoni,2009,516.0,113.90728476821192,95.83333333333334,15.534979423868313,10.56338028169014,4,4,4,3,4,44434,cluster 8,8
MS Dhoni,2010,372.0,134.7826086956522,69.56521739130434,10.014513788098693,7.936507936507937,3,4,3,4,4,34344,cluster 6,6
MS Dhoni,2011,431.0,147.09897610921504,80.0,12.008196721311474,10.476190476190476,4,4,4,4,4,44444,cluster 8,8
MS Dhoni,2012,626.0,123.71541501976284,90.625,13.25648414985591,9.580838323353293,4,4,3,3,4,44334,cluster 8,8
MS Dhoni,2013,485.0,152.03761755485894,89.47368421052632,14.362899594777131,10.638297872340424,4,4,4,4,4,44444,cluster 8,8
MS Dhoni,2014,448.0,139.1304347826087,86.95652173913044,11.611972592859717,6.1224489795918355,4,4,3,4,4,44344,cluster 8,8
MS Dhoni,2015,397.0,119.57831325301204,90.4761904761905,12.958626073380172,9.774436090225564,4,4,4,3,4,44434,cluster 8,8
MS Dhoni,2016,522.0,135.9375,80.0,10.052356020942408,7.6923076923076925,4,4,3,4,4,44344,cluster 8,8
MS Dhoni,2017,542.0,119.91150442477877,89.65517241379311,13.51270553064275,10.691823899371071,4,4,4,3,4,44434,cluster 8,8
MS Dhoni,2018,578.0,143.7810945273632,58.82352941176471,9.726590854101136,5.769230769230768,3,4,3,4,3,34343,cluster 6,6
MS Dhoni,2019,546.0,125.51724137931036,51.51515151515152,10.924158714213963,4.093567251461988,3,4,2,3,4,34234,cluster 6,6
MS Dhoni,2020,200.0,114.28571428571428,85.71428571428571,10.300176574455564,11.940298507462686,4,4,4,3,4,44434,cluster 8,8
MS Dhoni,2021,37.0,115.625,57.14285714285714,3.791469194312796,8.823529411764708,3,2,3,3,2,32332,cluster 6,6
MS Dhoni,2006,0.0,0.0,100.0,1.6260162601626018,25.0,4,1,4,1,2,41412,cluster 7,7
MS Dhoni,2007,163.0,128.3464566929134,100.0,14.716106604866743,7.5,4,4,3,3,4,44334,cluster 8,8
SK Raina,2008,421.0,138.48684210526315,87.5,16.22198505869797,11.39240506329114,4,4,4,4,4,44444,cluster 8,8
SK Raina,2009,580.0,128.6031042128603,95.83333333333334,15.466392318244171,15.492957746478872,4,4,4,3,4,44434,cluster 8,8
SK Raina,2010,839.0,138.2207578253707,100.0,22.02467343976778,12.698412698412698,4,4,4,4,4,44444,cluster 8,8
SK Raina,2011,553.0,133.57487922705317,100.0,16.9672131147541,17.142857142857142,4,4,4,4,4,44444,cluster 8,8
SK Raina,2012,698.0,128.07339449541286,90.625,14.278228975635313,13.772455089820358,4,4,4,3,4,44434,cluster 8,8
SK Raina,2013,567.0,148.04177545691903,94.73684210526315,17.24448446645655,13.829787234042554,4,4,4,4,4,44444,cluster 8,8
SK Raina,2014,611.0,138.54875283446708,91.30434782608695,15.90335376848179,15.306122448979592,4,4,4,4,4,44444,cluster 8,8
SK Raina,2015,410.0,116.14730878186968,90.4761904761905,13.778298204527712,12.030075187969926,4,4,4,3,4,44434,cluster 8,8
SK Raina,2016,619.0,121.85039370078741,70.27027027027027,12.297264584846284,12.63157894736842,3,4,4,3,4,34434,cluster 6,6
SK Raina,2017,546.0,138.22784810126586,62.96296296296296,12.69280205655527,8.38709677419355,3,4,3,4,4,34344,cluster 6,6
SK Raina,2018,743.0,129.4425087108014,76.47058823529412,13.888216791676747,14.743589743589745,3,4,4,4,4,34444,cluster 6,6
SK Raina,2019,383.0,119.31464174454828,100.0,15.658536585365852,18.181818181818183,4,4,4,3,4,44434,cluster 8,8
SK Raina,2021,123.0,123.0,85.71428571428571,11.848341232227488,11.764705882352938,4,3,4,3,4,43434,cluster 8,8
SK Raina,2006,3.0,75.0,100.0,3.252032520325204,0.0,4,1,1,1,2,41112,cluster 7,7
JDP Oram,2008,101.0,126.25,23.809523809523807,3.212851405622489,3.278688524590164,2,3,2,3,2,23232,cluster 3,3
JDP Oram,2009,201.0,105.23560209424083,65.38461538461539,6.2397909180006526,8.49673202614379,3,4,3,2,3,34323,cluster 6,6
JDP Oram,2011,0.0,0.0,7.6923076923076925,0.2066115702479339,1.4705882352941175,1,1,1,1,1,11111,cluster 1,1
JDP Oram,2005,23.0,143.75,50.0,6.808510638297872,0.0,3,2,1,4,3,32143,cluster 6,6
JDP Oram,2007,158.0,169.89247311827958,75.0,10.119695321001087,6.666666666666668,3,4,3,4,4,34344,cluster 6,6
JDP Oram,2010,19.0,90.4761904761905,38.46153846153847,1.48830616583983,5.952380952380952,2,2,3,2,2,22322,cluster 3,3
JDP Oram,2012,78.0,147.16981132075472,35.29411764705883,2.622464126669965,3.738317757009345,2,3,2,4,2,23242,cluster 3,3
S Badrinath,2008,192.0,139.1304347826087,68.75,7.363927427961579,7.59493670886076,3,4,3,4,3,34343,cluster 6,6
S Badrinath,2009,177.0,106.62650602409641,78.57142857142857,9.713282621416033,11.111111111111109,3,4,4,3,3,34433,cluster 6,6
S Badrinath,2010,356.0,114.83870967741936,93.75,15.93011305241521,12.643678160919542,4,4,4,3,4,44434,cluster 8,8
S Badrinath,2011,439.0,122.62569832402235,65.0,14.672131147540984,6.666666666666668,3,4,3,3,4,34334,cluster 6,6
S Badrinath,2012,196.0,104.25531914893615,50.0,8.612001832340816,6.930693069306932,3,4,3,2,3,34323,cluster 6,6
S Badrinath,2013,124.0,100.81300813008129,38.888888888888886,5.862726406101048,7.777777777777778,2,3,3,2,3,23323,cluster 3,3
K Goel,2008,76.0,96.20253164556964,40.0,4.542840713053479,6.329113924050633,2,3,3,2,3,23323,cluster 3,3
K Goel,2009,124.0,88.57142857142857,57.14285714285714,8.29875518672199,8.045977011494253,3,3,3,2,3,33323,cluster 6,6
K Goel,2010,18.0,90.0,14.285714285714285,1.1682242990654206,1.25,1,2,1,2,2,12122,cluster 1,1
JR Hopes,2008,221.0,145.39473684210526,73.33333333333333,8.740655549166187,13.924050632911394,3,4,4,4,3,34443,cluster 6,6
JR Hopes,2011,214.0,116.30434782608695,52.941176470588246,9.024031387935262,5.172413793103448,3,4,3,3,3,34333,cluster 6,6
JR Hopes,2012,28.0,100.0,71.42857142857143,3.4825870646766166,10.0,3,2,4,2,2,32422,cluster 6,6
JR Hopes,2013,13.0,65.0,33.33333333333333,2.684563758389262,5.405405405405406,2,2,3,1,2,22312,cluster 3,3
JR Hopes,2014,68.0,109.67741935483869,100.0,7.226107226107227,7.6923076923076925,4,3,3,3,3,43333,cluster 8,8
JR Hopes,2015,61.0,107.01754385964912,50.0,4.64926590538336,4.285714285714286,3,3,2,3,3,33233,cluster 6,6
JR Hopes,2016,19.0,211.11111111111111,42.857142857142854,1.060070671378092,2.5,2,2,2,4,1,22241,cluster 3,3
JR Hopes,2006,17.0,77.27272727272727,50.0,8.730158730158731,10.0,3,2,4,2,3,32423,cluster 6,6
JR Hopes,2009,58.0,116.0,55.555555555555564,4.5004500450045,4.615384615384616,3,3,2,3,3,33233,cluster 6,6
JR Hopes,2010,30.0,107.14285714285714,6.666666666666668,1.6101207590569295,1.0,1,2,1,3,2,12132,cluster 1,1
KC Sangakkara,2008,320.0,154.5893719806763,60.0,11.903392754456586,11.39240506329114,3,4,4,4,4,34444,cluster 6,6
KC Sangakkara,2009,766.0,115.18796992481201,92.5925925925926,20.18822100789314,11.695906432748535,4,4,4,3,4,44434,cluster 8,8
KC Sangakkara,2010,562.0,120.60085836909872,91.30434782608695,16.90856313497823,15.037593984962404,4,4,4,3,4,44434,cluster 8,8
KC Sangakkara,2011,464.0,118.67007672634271,94.44444444444444,17.70031688546854,14.545454545454545,4,4,4,3,4,44434,cluster 8,8
KC Sangakkara,2012,397.0,112.7840909090909,80.76923076923076,11.964649898028552,11.842105263157894,4,4,4,3,4,44434,cluster 8,8
KC Sangakkara,2013,366.0,103.38983050847456,45.714285714285715,8.474982044529566,6.030150753768844,2,4,3,2,3,24323,cluster 4,4
KC Sangakkara,2015,407.0,140.83044982698962,66.66666666666666,13.262964662689306,9.016393442622949,3,4,3,4,4,34344,cluster 6,6
KC Sangakkara,2016,697.0,139.6793587174349,72.09302325581395,9.848036313400431,9.89010989010989,3,4,4,4,3,34443,cluster 6,6
KC Sangakkara,2017,739.0,125.25423728813558,65.85365853658537,11.873616421815255,8.888888888888891,3,4,3,3,4,34334,cluster 6,6
KC Sangakkara,2006,34.0,109.67741935483869,66.66666666666666,11.032028469750893,9.523809523809524,3,2,3,3,4,32334,cluster 6,6
KC Sangakkara,2007,104.0,102.97029702970299,100.0,16.422764227642276,15.151515151515152,4,3,4,2,4,43424,cluster 8,8
KC Sangakkara,2014,119.0,100.84745762711864,63.63636363636363,9.432454036770583,8.450704225352112,3,3,3,2,3,33323,cluster 6,6
KC Sangakkara,2018,269.0,122.8310502283105,100.0,20.44817927170868,14.035087719298243,4,4,4,3,4,44434,cluster 8,8
Yuvraj Singh,2008,299.0,156.54450261780104,93.33333333333331,10.983323749281194,15.18987341772152,4,4,4,4,4,44444,cluster 8,8
Yuvraj Singh,2009,642.0,123.22456813819578,100.0,18.002764340013822,13.513513513513516,4,4,4,3,4,44434,cluster 8,8
Yuvraj Singh,2010,329.0,118.34532374100719,90.4761904761905,11.022997620935765,13.445378151260504,4,4,4,3,4,44434,cluster 8,8
Yuvraj Singh,2011,355.0,125.88652482269505,82.35294117647058,13.967310549777118,7.894736842105262,4,4,3,3,4,44334,cluster 8,8
Yuvraj Singh,2013,315.0,136.36363636363637,82.35294117647058,11.1864406779661,10.434782608695652,4,4,4,4,4,44444,cluster 8,8
Yuvraj Singh,2014,476.0,121.11959287531806,90.4761904761905,15.6761069006781,13.636363636363635,4,4,4,3,4,44434,cluster 8,8
Yuvraj Singh,2015,248.0,115.34883720930232,92.85714285714286,12.767220902612829,17.105263157894736,4,4,4,3,4,44434,cluster 8,8
Yuvraj Singh,2016,402.0,115.51724137931036,55.26315789473685,8.142255498362191,9.18918918918919,3,4,3,3,3,34333,cluster 6,6
Yuvraj Singh,2017,295.0,131.69642857142858,51.851851851851855,7.170294494238156,9.16030534351145,3,4,3,4,3,34343,cluster 6,6
Yuvraj Singh,2018,65.0,87.83783783783785,42.857142857142854,4.576376004947433,5.376344086021504,2,3,3,2,3,23323,cluster 3,3
Yuvraj Singh,2019,98.0,118.07228915662651,25.0,4.280556988138216,4.3478260869565215,2,3,2,3,3,23233,cluster 3,3
Yuvraj Singh,2007,179.0,173.78640776699032,85.71428571428571,11.935110081112398,12.5,4,4,4,4,4,44444,cluster 8,8
Yuvraj Singh,2012,224.0,133.33333333333334,64.28571428571429,10.281517747858015,12.12121212121212,3,4,4,4,4,34444,cluster 6,6
SM Katich,2008,96.0,133.33333333333334,13.333333333333336,4.140310523289246,1.2658227848101269,1,3,1,4,3,13143,cluster 2,2
SM Katich,2009,145.0,121.84873949579833,64.28571428571429,7.053941908713693,9.195402298850574,3,4,3,3,3,34333,cluster 6,6
SM Katich,2011,17.0,77.27272727272727,66.66666666666666,6.0109289617486334,10.0,3,2,4,2,3,32423,cluster 6,6
SM Katich,2012,84.0,129.23076923076923,70.0,5.8348294434470365,5.769230769230768,3,3,3,3,3,33333,cluster 6,6
SM Katich,2013,39.0,114.70588235294115,50.0,5.105105105105106,9.677419354838712,3,3,4,3,3,33433,cluster 6,6
SM Katich,2014,239.0,131.31868131868129,70.0,14.760746147607463,10.344827586206897,3,4,4,4,4,34444,cluster 6,6
SM Katich,2005,30.0,120.0,50.0,11.737089201877936,6.666666666666668,3,2,3,3,4,32334,cluster 6,6
SM Katich,2006,39.0,169.56521739130434,50.0,9.126984126984127,10.0,3,3,4,4,3,33443,cluster 6,6
IK Pathan,2008,157.0,104.66666666666669,68.75,8.12127774769897,6.741573033707866,3,4,3,2,3,34323,cluster 6,6
IK Pathan,2009,269.0,128.0952380952381,70.83333333333334,7.256392536281963,8.108108108108109,3,4,3,3,3,34333,cluster 6,6
IK Pathan,2010,276.0,146.8085106382979,92.85714285714286,10.981308411214952,8.75,4,4,3,4,4,44344,cluster 8,8
IK Pathan,2011,150.0,102.73972602739723,85.71428571428571,8.76876876876877,7.368421052631577,4,4,3,2,3,44323,cluster 8,8
IK Pathan,2012,215.0,124.27745664739884,43.75,4.788264600055356,5.625,2,4,3,3,3,24333,cluster 4,4
IK Pathan,2013,142.0,91.61290322580645,81.25,8.006198347107437,7.272727272727272,4,4,3,2,3,44323,cluster 8,8
IK Pathan,2014,55.0,94.82758620689656,42.857142857142854,3.536585365853658,2.702702702702702,2,3,2,2,2,23222,cluster 3,3
IK Pathan,2016,11.0,78.57142857142857,21.428571428571427,0.8860759493670887,2.9411764705882346,1,2,2,2,1,12221,cluster 1,1
IK Pathan,2017,2.0,66.66666666666667,7.142857142857142,0.1799640071985603,1.162790697674419,1,1,1,1,1,11111,cluster 1,1
IK Pathan,2007,34.0,113.33333333333331,71.42857142857143,3.476245654692932,5.0,3,2,2,3,2,32232,cluster 6,6
AC Gilchrist,2008,461.0,131.71428571428572,93.75,19.379844961240316,14.432989690721648,4,4,4,4,4,44444,cluster 8,8
AC Gilchrist,2009,495.0,146.8842729970326,100.0,17.83068783068783,15.84158415841584,4,4,4,4,4,44444,cluster 8,8
AC Gilchrist,2010,289.0,144.5,100.0,10.29336078229542,14.035087719298243,4,4,4,4,4,44444,cluster 8,8
AC Gilchrist,2011,383.0,123.94822006472492,100.0,18.123167155425218,15.909090909090908,4,4,4,3,4,44434,cluster 8,8
AC Gilchrist,2012,172.0,117.00680272108843,43.75,7.628437986507524,3.92156862745098,2,4,2,3,3,24233,cluster 4,4
AC Gilchrist,2013,294.0,125.64102564102564,81.25,12.540192926045014,11.538461538461537,4,4,4,3,4,44434,cluster 8,8
AC Gilchrist,2005,16.0,88.8888888888889,100.0,8.450704225352112,13.333333333333336,4,2,4,2,3,42423,cluster 8,8
AC Gilchrist,2006,1.0,33.333333333333336,50.0,1.1904761904761905,10.0,3,1,4,1,2,31412,cluster 5,5
AC Gilchrist,2007,230.0,143.75,100.0,16.3265306122449,19.047619047619047,4,4,4,4,4,44444,cluster 8,8
Y Venugopal Rao,2008,288.0,132.7188940092166,71.42857142857143,13.009592326139087,8.60215053763441,3,4,3,4,4,34344,cluster 6,6
Y Venugopal Rao,2009,124.0,105.08474576271186,75.0,6.243386243386243,9.900990099009901,3,3,4,2,3,33423,cluster 6,6
Y Venugopal Rao,2010,34.0,77.27272727272727,25.0,2.264539372104992,3.5087719298245608,2,2,2,2,2,22222,cluster 3,3
Y Venugopal Rao,2011,336.0,115.06849315068493,100.0,17.53753753753754,12.63157894736842,4,4,4,3,4,44434,cluster 8,8
Y Venugopal Rao,2012,132.0,102.32558139534883,38.888888888888886,6.51844365841334,5.319148936170213,2,4,3,2,3,24323,cluster 4,4
Y Venugopal Rao,2014,71.0,109.23076923076924,35.714285714285715,3.963414634146341,4.0540540540540535,2,3,2,3,3,23233,cluster 3,3
VVS Laxman,2008,155.0,115.67164179104479,42.857142857142854,8.033573141486809,5.376344086021504,2,4,3,3,3,24333,cluster 4,4
VVS Laxman,2009,19.0,57.57575757575758,31.25,1.746031746031746,4.950495049504951,2,2,2,1,2,22212,cluster 3,3
VVS Laxman,2010,64.0,103.22580645161291,37.5,3.19094184251158,3.5087719298245608,2,3,2,2,2,23222,cluster 3,3
VVS Laxman,2011,44.0,104.76190476190477,21.428571428571427,2.6548672566371683,2.3255813953488373,1,3,2,2,2,13222,cluster 2,2
A Symonds,2008,161.0,145.04504504504504,21.428571428571427,6.654676258992807,2.1505376344086025,1,4,2,4,3,14243,cluster 2,2
A Symonds,2009,249.0,144.76744186046508,36.0,5.731422859046984,4.819277108433735,2,4,2,4,3,24243,cluster 4,4
A Symonds,2010,429.0,120.50561797752808,100.0,18.322182192485847,10.526315789473683,4,4,4,3,4,44434,cluster 8,8
A Symonds,2011,135.0,94.4055944055944,56.25,7.498689040377557,3.658536585365853,3,4,2,2,3,34223,cluster 6,6
A Symonds,2005,32.0,188.2352941176471,100.0,7.981220657276995,13.333333333333336,4,2,4,4,3,42443,cluster 8,8
A Symonds,2006,54.0,207.6923076923077,50.0,10.317460317460316,0.0,3,3,1,4,4,33144,cluster 6,6
A Symonds,2007,251.0,156.875,77.7777777777778,16.3265306122449,7.142857142857142,3,4,3,4,4,34344,cluster 6,6
RG Sharma,2008,412.0,145.07042253521126,86.66666666666669,15.990990990990989,11.650485436893206,4,4,4,4,4,44444,cluster 8,8
RG Sharma,2009,507.0,111.18421052631581,92.30769230769229,14.723926380368097,12.345679012345679,4,4,4,3,4,44434,cluster 8,8
RG Sharma,2010,498.0,130.36649214659687,82.6086956521739,13.875771885216126,10.45751633986928,4,4,4,4,4,44444,cluster 8,8
RG Sharma,2011,452.0,123.83561643835615,80.0,15.208333333333332,11.50442477876106,4,4,4,3,4,44434,cluster 8,8
RG Sharma,2012,549.0,124.77272727272728,80.64516129032258,11.93058568329718,10.404624277456648,4,4,4,3,4,44434,cluster 8,8
RG Sharma,2013,546.0,128.7735849056604,100.0,17.412731006160165,12.711864406779661,4,4,4,3,4,44434,cluster 8,8
RG Sharma,2014,590.0,125.53191489361704,95.45454545454544,17.735849056603772,15.254237288135593,4,4,4,3,4,44434,cluster 8,8
RG Sharma,2015,610.0,141.2037037037037,90.0,17.654270535349408,13.79310344827586,4,4,4,4,4,44444,cluster 8,8
